qd_power,qdm1_power,Y_power,coefficient,sign,monomial
6,5,17,-842132550491360291471/80244904034304,-,Y^17*q_d^6*q_{d-1}^5
6,5,18,536903553720575161729/133741506723840,+,Y^18*q_d^6*q_{d-1}^5
6,5,19,-98088145622851308253/401224520171520,-,Y^19*q_d^6*q_{d-1}^5
6,5,20,-4545151572459018239957/32097961613721600,-,Y^20*q_d^6*q_{d-1}^5
7,5,3,88448/1215,+,Y^3*q_d^7*q_{d-1}^5
7,5,4,-79712/135,-,Y^4*q_d^7*q_{d-1}^5
7,5,5,8699497/8505,+,Y^5*q_d^7*q_{d-1}^5
7,5,6,8683925443/349920,+,Y^6*q_d^7*q_{d-1}^5
7,5,7,-200150393447/1555200,-,Y^7*q_d^7*q_{d-1}^5
7,5,8,9001200427597/111974400,+,Y^8*q_d^7*q_{d-1}^5
7,5,9,995857348530251/1007769600,+,Y^9*q_d^7*q_{d-1}^5
7,5,10,-905016131705333/298598400,-,Y^10*q_d^7*q_{d-1}^5
7,5,11,633989585267932921/290237644800,+,Y^11*q_d^7*q_{d-1}^5
7,5,12,345475825931600369323/62691331276800,+,Y^12*q_d^7*q_{d-1}^5
7,5,13,-48907019415212857373/3482851737600,-,Y^13*q_d^7*q_{d-1}^5
7,5,14,953488932780821366521/83588441702400,+,Y^14*q_d^7*q_{d-1}^5
7,5,15,199778580378837013111/167176883404800,+,Y^15*q_d^7*q_{d-1}^5
7,5,16,-6181062633192348929419/668707533619200,-,Y^16*q_d^7*q_{d-1}^5
7,5,17,4566411445829681090909/668707533619200,+,Y^17*q_d^7*q_{d-1}^5
7,5,18,-6659368499142804506929/4012245201715200,-,Y^18*q_d^7*q_{d-1}^5
7,5,19,-36176750069868253951/133741506723840,-,Y^19*q_d^7*q_{d-1}^5
7,5,20,5103634234222790593327/32097961613721600,+,Y^20*q_d^7*q_{d-1}^5
7,5,21,-6651242811576443563/2006122600857600,-,Y^21*q_d^7*q_{d-1}^5
8,5,5,14992/135,+,Y^5*q_d^8*q_{d-1}^5
8,5,6,-14747788/3645,-,Y^6*q_d^8*q_{d-1}^5
8,5,7,3042182801/174960,+,Y^7*q_d^8*q_{d-1}^5
8,5,8,24914588957/1166400,+,Y^8*q_d^8*q_{d-1}^5
8,5,9,-106732379689679/335923200,-,Y^9*q_d^8*q_{d-1}^5
8,5,10,368835767935169/503884800,+,Y^10*q_d^8*q_{d-1}^5
8,5,11,9553663562431/111974400,+,Y^11*q_d^8*q_{d-1}^5
8,5,12,-135430274319351719/43535646720,-,Y^12*q_d^8*q_{d-1}^5
8,5,13,111660932821863361117/20897110425600,+,Y^13*q_d^8*q_{d-1}^5
8,5,14,-16399436145788113121/6965703475200,-,Y^14*q_d^8*q_{d-1}^5
8,5,15,-311083256826427648417/83588441702400,-,Y^15*q_d^8*q_{d-1}^5
8,5,16,661366231829382116107/111451255603200,+,Y^16*q_d^8*q_{d-1}^5
8,5,17,-2051483275053768674699/668707533619200,-,Y^17*q_d^8*q_{d-1}^5
8,5,18,97567496112137076739/1337415067238400,+,Y^18*q_d^8*q_{d-1}^5
8,5,19,4177499898133721507033/8024490403430400,+,Y^19*q_d^8*q_{d-1}^5
8,5,20,-137125741269723906889/891610044825600,-,Y^20*q_d^8*q_{d-1}^5
8,5,21,1727608160041130647/594406696550400,+,Y^21*q_d^8*q_{d-1}^5
9,5,6,5936/27,+,Y^6*q_d^9*q_{d-1}^5
9,5,7,-216041/243,-,Y^7*q_d^9*q_{d-1}^5
9,5,8,-486409579/69984,-,Y^8*q_d^9*q_{d-1}^5
9,5,9,172178062309/3110400,+,Y^9*q_d^9*q_{d-1}^5
9,5,10,-107691253465/1119744,-,Y^10*q_d^9*q_{d-1}^5
9,5,11,-819171623050853/4031078400,-,Y^11*q_d^9*q_{d-1}^5
9,5,12,287568843210311/286654464,+,Y^12*q_d^9*q_{d-1}^5
9,5,13,-19517431417750039/15479341056,-,Y^13*q_d^9*q_{d-1}^5
9,5,14,-22901615348485554899/83588441702400,-,Y^14*q_d^9*q_{d-1}^5
9,5,15,8832097178871753473/3715041853440,+,Y^15*q_d^9*q_{d-1}^5
9,5,16,-51566935672886676973/20897110425600,-,Y^16*q_d^9*q_{d-1}^5
9,5,17,94945112282240363423/133741506723840,+,Y^17*q_d^9*q_{d-1}^5
9,5,18,338201511107874127847/668707533619200,+,Y^18*q_d^9*q_{d-1}^5
9,5,19,-145857366109179013219/334353766809600,-,Y^19*q_d^9*q_{d-1}^5
9,5,20,1451039692353315026893/16048980806860800,+,Y^20*q_d^9*q_{d-1}^5
9,5,21,11404962017896698559/2674830134476800,+,Y^21*q_d^9*q_{d-1}^5
9,5,22,-11692439348066029/22290251120640,-,Y^22*q_d^9*q_{d-1}^5
10,5,8,232358/405,+,Y^8*q_d^10*q_{d-1}^5
10,5,9,-212370949/43740,-,Y^9*q_d^10*q_{d-1}^5
10,5,10,898359523/186624,+,Y^10*q_d^10*q_{d-1}^5
10,5,11,12702575813209/223948800,+,Y^11*q_d^10*q_{d-1}^5
10,5,12,-308877174299/1574640,-,Y^12*q_d^10*q_{d-1}^5
10,5,13,325288912880329/2149908480,+,Y^13*q_d^10*q_{d-1}^5
10,5,14,32808710787109549/92876046336,+,Y^14*q_d^10*q_{d-1}^5
10,5,15,-14505990399176324437/16717688340480,-,Y^15*q_d^10*q_{d-1}^5
10,5,16,70516936981237108789/111451255603200,+,Y^16*q_d^10*q_{d-1}^5
10,5,17,6546338725707969769/66870753361920,+,Y^17*q_d^10*q_{d-1}^5
10,5,18,-56019356827344289589/133741506723840,-,Y^18*q_d^10*q_{d-1}^5
10,5,19,59315416094348051099/267483013447680,+,Y^19*q_d^10*q_{d-1}^5
10,5,20,-4684744107163426481/213986410758144,-,Y^20*q_d^10*q_{d-1}^5
10,5,21,-170988033247008792857/16048980806860800,-,Y^21*q_d^10*q_{d-1}^5
10,5,22,1221513166987645/1114512556032,+,Y^22*q_d^10*q_{d-1}^5
11,5,9,12691/81,+,Y^9*q_d^11*q_{d-1}^5
11,5,10,4126633/38880,+,Y^10*q_d^11*q_{d-1}^5
11,5,11,-22187803589/3110400,-,Y^11*q_d^11*q_{d-1}^5
11,5,12,1494612517111/67184640,+,Y^12*q_d^11*q_{d-1}^5
11,5,13,2509092152273/1612431360,+,Y^13*q_d^11*q_{d-1}^5
11,5,14,-162130743448793/1433272320,-,Y^14*q_d^11*q_{d-1}^5
11,5,15,545702418011795527/2786281390080,+,Y^15*q_d^11*q_{d-1}^5
11,5,16,-23502752940239067089/334353766809600,-,Y^16*q_d^11*q_{d-1}^5
11,5,17,-16589391118967656199/111451255603200,-,Y^17*q_d^11*q_{d-1}^5
11,5,18,31259749898825249711/167176883404800,+,Y^18*q_d^11*q_{d-1}^5
11,5,19,-5863835681318430067/89161004482560,-,Y^19*q_d^11*q_{d-1}^5
11,5,20,-12007939705094967599/1069932053790720,-,Y^20*q_d^11*q_{d-1}^5
11,5,21,9316070632599650101/891610044825600,+,Y^21*q_d^11*q_{d-1}^5
11,5,22,-5279180061151423/5572562780160,-,Y^22*q_d^11*q_{d-1}^5
11,5,23,-1928742977498743/89161004482560,-,Y^23*q_d^11*q_{d-1}^5
12,5,11,458591/1296,+,Y^11*q_d^12*q_{d-1}^5
12,5,12,-603355277/466560,-,Y^12*q_d^12*q_{d-1}^5
12,5,13,-121778919773/44789760,-,Y^13*q_d^12*q_{d-1}^5
12,5,14,15211928098633/806215680,+,Y^14*q_d^12*q_{d-1}^5
12,5,15,-36955168531757/1433272320,-,Y^15*q_d^12*q_{d-1}^5
12,5,16,-47769612588131/4299816960,-,Y^16*q_d^12*q_{d-1}^5
12,5,17,19773881549943053827/334353766809600,+,Y^17*q_d^12*q_{d-1}^5
12,5,18,-3767723666792173823/74300837068800,-,Y^18*q_d^12*q_{d-1}^5
12,5,19,6889387248700522237/1337415067238400,+,Y^19*q_d^12*q_{d-1}^5
12,5,20,36685445882376014717/2674830134476800,+,Y^20*q_d^12*q_{d-1}^5
12,5,21,-1774723752534403307/297203348275200,-,Y^21*q_d^12*q_{d-1}^5
12,5,22,3439453041921169/11888133931008,+,Y^22*q_d^12*q_{d-1}^5
12,5,23,668153112697399/9906778275840,+,Y^23*q_d^12*q_{d-1}^5
13,5,12,84035/2592,+,Y^12*q_d^13*q_{d-1}^5
13,5,13,48377749/207360,+,Y^13*q_d^13*q_{d-1}^5
13,5,14,-6115007773/3732480,-,Y^14*q_d^13*q_{d-1}^5
13,5,15,2600352545651/1612431360,+,Y^15*q_d^13*q_{d-1}^5
13,5,16,22689686130461/4299816960,+,Y^16*q_d^13*q_{d-1}^5
13,5,17,-23735962178890619/1857520926720,-,Y^17*q_d^13*q_{d-1}^5
13,5,18,1227781114170445247/167176883404800,+,Y^18*q_d^13*q_{d-1}^5
13,5,19,1003644715863015751/222902511206400,+,Y^19*q_d^13*q_{d-1}^5
13,5,20,-2228636489450684201/334353766809600,-,Y^20*q_d^13*q_{d-1}^5
13,5,21,2653982972072621903/1337415067238400,+,Y^21*q_d^13*q_{d-1}^5
13,5,22,3635468324355259/19813556551680,+,Y^22*q_d^13*q_{d-1}^5
13,5,23,-143901325744463/1651129712640,-,Y^23*q_d^13*q_{d-1}^5
13,5,24,-140390198753/330225942528,-,Y^24*q_d^13*q_{d-1}^5
14,5,14,1226911/20736,+,Y^14*q_d^14*q_{d-1}^5
14,5,15,-234340001/8957952,-,Y^15*q_d^14*q_{d-1}^5
14,5,16,-33527225459/44789760,-,Y^16*q_d^14*q_{d-1}^5
14,5,17,6573396375217/4299816960,+,Y^17*q_d^14*q_{d-1}^5
14,5,18,-1154566249171643/8358844170240,-,Y^18*q_d^14*q_{d-1}^5
14,5,19,-4180920190989973417/2006122600857600,-,Y^19*q_d^14*q_{d-1}^5
14,5,20,245487605755250299/133741506723840,+,Y^20*q_d^14*q_{d-1}^5
14,5,21,-24165619619203559/99067782758400,-,Y^21*q_d^14*q_{d-1}^5
14,5,22,-403563055033481/1651129712640,-,Y^22*q_d^14*q_{d-1}^5
14,5,23,5373108073761589/89161004482560,+,Y^23*q_d^14*q_{d-1}^5
14,5,24,579356735699/330225942528,+,Y^24*q_d^14*q_{d-1}^5
15,5,15,117649/69120,+,Y^15*q_d^15*q_{d-1}^5
15,5,16,19647383/497664,+,Y^16*q_d^15*q_{d-1}^5
15,5,17,-3254759585/35831808,-,Y^17*q_d^15*q_{d-1}^5
15,5,18,-478596249649/4299816960,-,Y^18*q_d^15*q_{d-1}^5
15,5,19,768113655666203/1857520926720,+,Y^19*q_d^15*q_{d-1}^5
15,5,20,-268509823004743691/1003061300428800,-,Y^20*q_d^15*q_{d-1}^5
15,5,21,-18811736310998309/222902511206400,-,Y^21*q_d^15*q_{d-1}^5
15,5,22,246680417806795/1981355655168,+,Y^22*q_d^15*q_{d-1}^5
15,5,23,-131221496060137/5944066965504,-,Y^23*q_d^15*q_{d-1}^5
15,5,24,-120616931323/41278242816,-,Y^24*q_d^15*q_{d-1}^5
15,5,25,-1977326743/550376570880,-,Y^25*q_d^15*q_{d-1}^5
16,5,17,823543/331776,+,Y^17*q_d^16*q_{d-1}^5
16,5,18,201768035/17915904,+,Y^18*q_d^16*q_{d-1}^5
16,5,19,-3741355849/95551488,-,Y^19*q_d^16*q_{d-1}^5
16,5,20,1871836649501/154793410560,+,Y^20*q_d^16*q_{d-1}^5
16,5,21,85044831846337097/2006122600857600,+,Y^21*q_d^16*q_{d-1}^5
16,5,22,-505209110048069/14860167413760,-,Y^22*q_d^16*q_{d-1}^5
16,5,23,2094876800191/928760463360,+,Y^23*q_d^16*q_{d-1}^5
16,5,24,1247693174833/495338913792,+,Y^24*q_d^16*q_{d-1}^5
16,5,25,1977326743/110075314176,+,Y^25*q_d^16*q_{d-1}^5
17,5,19,5764801/3981312,+,Y^19*q_d^17*q_{d-1}^5
17,5,20,247886443/286654464,+,Y^20*q_d^17*q_{d-1}^5
17,5,21,-875759743915/123834728448,-,Y^21*q_d^17*q_{d-1}^5
17,5,22,1057212620191/232190115840,+,Y^22*q_d^17*q_{d-1}^5
17,5,23,2298904637183/1651129712640,+,Y^23*q_d^17*q_{d-1}^5
17,5,24,-393488021857/330225942528,-,Y^24*q_d^17*q_{d-1}^5
17,5,25,-1977326743/55037657088,-,Y^25*q_d^17*q_{d-1}^5
18,5,21,40353607/95551488,+,Y^21*q_d^18*q_{d-1}^5
18,5,22,-1250961817/6879707136,-,Y^22*q_d^18*q_{d-1}^5
18,5,23,-916470768577/1651129712640,-,Y^23*q_d^18*q_{d-1}^5
18,5,24,96889010407/330225942528,+,Y^24*q_d^18*q_{d-1}^5
18,5,25,1977326743/55037657088,+,Y^25*q_d^18*q_{d-1}^5
19,5,23,282475249/4586471424,+,Y^23*q_d^19*q_{d-1}^5
19,5,24,-13841287201/495338913792,-,Y^24*q_d^19*q_{d-1}^5
19,5,25,-1977326743/110075314176,-,Y^25*q_d^19*q_{d-1}^5
20,5,25,1977326743/550376570880,+,Y^25*q_d^20*q_{d-1}^5
6,6,3,-3968/1215,-,Y^3*q_d^6*q_{d-1}^6
6,6,4,3616/135,+,Y^4*q_d^6*q_{d-1}^6
6,6,5,-1656944/8505,-,Y^5*q_d^6*q_{d-1}^6
6,6,6,-438835271/699840,-,Y^6*q_d^6*q_{d-1}^6
6,6,7,34996607251/4665600,+,Y^7*q_d^6*q_{d-1}^6
6,6,8,-57409126987/2799360,-,Y^8*q_d^6*q_{d-1}^6
6,6,9,-6761251149629/403107840,-,Y^9*q_d^6*q_{d-1}^6
6,6,10,4105724485543/19906560,+,Y^10*q_d^6*q_{d-1}^6
6,6,11,-121605348259946141/290237644800,-,Y^11*q_d^6*q_{d-1}^6
6,6,12,1844696377538461403/15672832819200,+,Y^12*q_d^6*q_{d-1}^6
6,6,13,2604193014963268583/2786281390080,+,Y^13*q_d^6*q_{d-1}^6
6,6,14,-29619268907185797779/16717688340480,-,Y^14*q_d^6*q_{d-1}^6
6,6,15,2677778611622281667/2229025112064,+,Y^15*q_d^6*q_{d-1}^6
6,6,16,82171511052023764847/334353766809600,+,Y^16*q_d^6*q_{d-1}^6
6,6,17,-87357960196934744401/89161004482560,-,Y^17*q_d^6*q_{d-1}^6
6,6,18,1064957969696834101609/1604898080686080,+,Y^18*q_d^6*q_{d-1}^6
6,6,19,-182129245220043085363/1069932053790720,-,Y^19*q_d^6*q_{d-1}^6
6,6,20,-198900431799580473403/32097961613721600,-,Y^20*q_d^6*q_{d-1}^6
6,6,21,2871092272123201/348285173760,+,Y^21*q_d^6*q_{d-1}^6
7,6,5,304/45,+,Y^5*q_d^7*q_{d-1}^6
7,6,6,527048/1215,+,Y^6*q_d^7*q_{d-1}^6
7,6,7,-331053881/116640,-,Y^7*q_d^7*q_{d-1}^6
7,6,8,46779514141/13996800,+,Y^8*q_d^7*q_{d-1}^6
7,6,9,3806850736787/111974400,+,Y^9*q_d^7*q_{d-1}^6
7,6,10,-196863616110101/1343692800,-,Y^10*q_d^7*q_{d-1}^6
7,6,11,134566979905901/806215680,+,Y^11*q_d^7*q_{d-1}^6
7,6,12,8432580368973143/29023764480,+,Y^12*q_d^7*q_{d-1}^6
7,6,13,-7855115392735181759/6965703475200,-,Y^13*q_d^7*q_{d-1}^6
7,6,14,109233133990925066233/83588441702400,+,Y^14*q_d^7*q_{d-1}^6
7,6,15,-29529817253693950259/167176883404800,-,Y^15*q_d^7*q_{d-1}^6
7,6,16,-9801727772078837/8599633920,-,Y^16*q_d^7*q_{d-1}^6
7,6,17,276732969735190744153/222902511206400,+,Y^17*q_d^7*q_{d-1}^6
7,6,18,-1309400882005601146013/2674830134476800,-,Y^18*q_d^7*q_{d-1}^6
7,6,19,-32793953223070880099/5349660268953600,-,Y^19*q_d^7*q_{d-1}^6
7,6,20,364543320540826818643/6419592322744320,+,Y^20*q_d^7*q_{d-1}^6
7,6,21,-143844521878153141073/12839184645488640,-,Y^21*q_d^7*q_{d-1}^6
8,6,6,-19348/405,-,Y^6*q_d^8*q_{d-1}^6
8,6,7,200872/729,+,Y^7*q_d^8*q_{d-1}^6
8,6,8,412578787/699840,+,Y^8*q_d^8*q_{d-1}^6
8,6,9,-3823555463/311040,-,Y^9*q_d^8*q_{d-1}^6
8,6,10,10529232549503/268738560,+,Y^10*q_d^8*q_{d-1}^6
8,6,11,-30774631851551/8062156800,-,Y^11*q_d^8*q_{d-1}^6
8,6,12,-7525251225982309/32248627200,-,Y^12*q_d^8*q_{d-1}^6
8,6,13,186991093968572861/348285173760,+,Y^13*q_d^8*q_{d-1}^6
8,6,14,-1230534801947846863/3343537668096,-,Y^14*q_d^8*q_{d-1}^6
8,6,15,-1552530616372202387/3715041853440,-,Y^15*q_d^8*q_{d-1}^6
8,6,16,83925454889200837153/83588441702400,+,Y^16*q_d^8*q_{d-1}^6
8,6,17,-489574579758102632311/668707533619200,-,Y^17*q_d^8*q_{d-1}^6
8,6,18,60529095942622075447/534966026895360,+,Y^18*q_d^8*q_{d-1}^6
8,6,19,745961295455301668393/5349660268953600,+,Y^19*q_d^8*q_{d-1}^6
8,6,20,-493954181364409941049/6419592322744320,-,Y^20*q_d^8*q_{d-1}^6
8,6,21,224302597611976046513/21398641075814400,+,Y^21*q_d^8*q_{d-1}^6
8,6,22,634952653343681869/1337415067238400,+,Y^22*q_d^8*q_{d-1}^6
9,6,8,-477652/3645,-,Y^8*q_d^9*q_{d-1}^6
9,6,9,34423823/19440,+,Y^9*q_d^9*q_{d-1}^6
9,6,10,-65490172099/13996800,-,Y^10*q_d^9*q_{d-1}^6
9,6,11,-1905867325501/167961600,-,Y^11*q_d^9*q_{d-1}^6
9,6,12,13321371437047/167961600,+,Y^12*q_d^9*q_{d-1}^6
9,6,13,-221320179446107/1612431360,-,Y^13*q_d^9*q_{d-1}^6
9,6,14,-2653313729782583/696570347520,-,Y^14*q_d^9*q_{d-1}^6
9,6,15,1181513005694761733/3482851737600,+,Y^15*q_d^9*q_{d-1}^6
9,6,16,-80982608214203891417/167176883404800,-,Y^16*q_d^9*q_{d-1}^6
9,6,17,25122710041640120581/111451255603200,+,Y^17*q_d^9*q_{d-1}^6
9,6,18,8450272300552169213/89161004482560,+,Y^18*q_d^9*q_{d-1}^6
9,6,19,-402981877586349326069/2674830134476800,-,Y^19*q_d^9*q_{d-1}^6
9,6,20,76096187881666378643/1337415067238400,+,Y^20*q_d^9*q_{d-1}^6
9,6,21,-39933512058439715569/10699320537907200,-,Y^21*q_d^9*q_{d-1}^6
9,6,22,-88676331832612210981/64195923227443200,-,Y^22*q_d^9*q_{d-1}^6
10,6,9,-20776/243,-,Y^9*q_d^10*q_{d-1}^6
10,6,10,123225151/699840,+,Y^10*q_d^10*q_{d-1}^6
10,6,11,4282909981/1555200,+,Y^11*q_d^10*q_{d-1}^6
10,6,12,-4206699724213/298598400,-,Y^12*q_d^10*q_{d-1}^6
10,6,13,27858997043927/1612431360,+,Y^13*q_d^10*q_{d-1}^6
10,6,14,463810071479441/12899450880,+,Y^14*q_d^10*q_{d-1}^6
10,6,15,-24405008751197465/185752092672,-,Y^15*q_d^10*q_{d-1}^6
10,6,16,5740566925709612029/41794220851200,+,Y^16*q_d^10*q_{d-1}^6
10,6,17,-3111343922211617141/668707533619200,-,Y^17*q_d^10*q_{d-1}^6
10,6,18,-5815263848768711239/53496602689536,-,Y^18*q_d^10*q_{d-1}^6
10,6,19,9590319914586472453/106993205379072,+,Y^19*q_d^10*q_{d-1}^6
10,6,20,-60392675098210573601/2674830134476800,-,Y^20*q_d^10*q_{d-1}^6
10,6,21,-19702833024628310347/5349660268953600,-,Y^21*q_d^10*q_{d-1}^6
10,6,22,131573979054539033957/64195923227443200,+,Y^22*q_d^10*q_{d-1}^6
10,6,23,-211203475035133/8358844170240,-,Y^23*q_d^10*q_{d-1}^6
11,6,11,-24242897/116640,-,Y^11*q_d^11*q_{d-1}^6
11,6,12,5733278957/4665600,+,Y^12*q_d^11*q_{d-1}^6
11,6,13,-120397063717/268738560,-,Y^13*q_d^11*q_{d-1}^6
11,6,14,-35940075176747/3224862720,-,Y^14*q_d^11*q_{d-1}^6
11,6,15,46581432989021/1612431360,+,Y^15*q_d^11*q_{d-1}^6
11,6,16,-6634412713850831/348285173760,-,Y^16*q_d^11*q_{d-1}^6
11,6,17,-8829538602783639839/334353766809600,-,Y^17*q_d^11*q_{d-1}^6
11,6,18,4772429166021789433/89161004482560,+,Y^18*q_d^11*q_{d-1}^6
11,6,19,-16878102605575455587/534966026895360,-,Y^19*q_d^11*q_{d-1}^6
11,6,20,1004000716938742103/1069932053790720,+,Y^20*q_d^11*q_{d-1}^6
11,6,21,63863759667172474891/10699320537907200,+,Y^21*q_d^11*q_{d-1}^6
11,6,22,-519374478732913489/297203348275200,-,Y^22*q_d^11*q_{d-1}^6
11,6,23,3760873487859257/1069932053790720,+,Y^23*q_d^11*q_{d-1}^6
12,6,12,-621859/15552,-,Y^12*q_d^12*q_{d-1}^6
12,6,13,-69751451/933120,-,Y^13*q_d^12*q_{d-1}^6
12,6,14,800479668289/537477120,+,Y^14*q_d^12*q_{d-1}^6
12,6,15,-5639494642453/1612431360,-,Y^15*q_d^12*q_{d-1}^6
12,6,16,-16763716343087/51597803520,-,Y^16*q_d^12*q_{d-1}^6
12,6,17,15569954811465523/1393140695040,+,Y^17*q_d^12*q_{d-1}^6
12,6,18,-20223082866794810471/1337415067238400,-,Y^18*q_d^12*q_{d-1}^6
12,6,19,14040391477730733647/2674830134476800,+,Y^19*q_d^12*q_{d-1}^6
12,6,20,22825076620612518049/5349660268953600,+,Y^20*q_d^12*q_{d-1}^6
12,6,21,-574907827360870675/142657607172096,-,Y^21*q_d^12*q_{d-1}^6
12,6,22,5644630850989963/6687075336192,+,Y^22*q_d^12*q_{d-1}^6
12,6,23,493967448328417/7430083706880,+,Y^23*q_d^12*q_{d-1}^6
12,6,24,-328099803792733/89161004482560,-,Y^24*q_d^12*q_{d-1}^6
13,6,14,-23916361/311040,-,Y^14*q_d^13*q_{d-1}^6
13,6,15,9234641479/44789760,+,Y^15*q_d^13*q_{d-1}^6
13,6,16,1482997893517/3224862720,+,Y^16*q_d^13*q_{d-1}^6
13,6,17,-6328651682563/2866544640,-,Y^17*q_d^13*q_{d-1}^6
13,6,18,488800607238839/206391214080,+,Y^18*q_d^13*q_{d-1}^6
13,6,19,31025030542773617/66870753361920,+,Y^19*q_d^13*q_{d-1}^6
13,6,20,-1352521367349399821/534966026895360,-,Y^20*q_d^13*q_{d-1}^6
13,6,21,1385642642026644169/891610044825600,+,Y^21*q_d^13*q_{d-1}^6
13,6,22,-1539339821307149687/10699320537907200,-,Y^22*q_d^13*q_{d-1}^6
13,6,23,-7399131197650381/71328803586048,-,Y^23*q_d^13*q_{d-1}^6
13,6,24,2822779965336233/356644017930240,+,Y^24*q_d^13*q_{d-1}^6
14,6,15,-117649/20736,-,Y^15*q_d^14*q_{d-1}^6
14,6,16,-1534126153/35831808,-,Y^16*q_d^14*q_{d-1}^6
14,6,17,115836919681/537477120,+,Y^17*q_d^14*q_{d-1}^6
14,6,18,-1652436323573/10319560704,-,Y^18*q_d^14*q_{d-1}^6
14,6,19,-1121936767130207/2786281390080,-,Y^19*q_d^14*q_{d-1}^6
14,6,20,1938958577461075513/2674830134476800,+,Y^20*q_d^14*q_{d-1}^6
14,6,21,-141554329989201409/445805022412800,-,Y^21*q_d^14*q_{d-1}^6
14,6,22,-98160583676200997/1188813393100800,-,Y^22*q_d^14*q_{d-1}^6
14,6,23,13755503036290519/178322008965120,+,Y^23*q_d^14*q_{d-1}^6
14,6,24,-2180846810555119/356644017930240,-,Y^24*q_d^14*q_{d-1}^6
14,6,25,-247165842875/1981355655168,-,Y^25*q_d^14*q_{d-1}^6
15,6,17,-50942017/5971968,-,Y^17*q_d^15*q_{d-1}^6
15,6,18,69059963/71663616,+,Y^18*q_d^15*q_{d-1}^6
15,6,19,61885138735/859963392,+,Y^19*q_d^15*q_{d-1}^6
15,6,20,-607095210905701/5572562780160,-,Y^20*q_d^15*q_{d-1}^6
15,6,21,53363012751300203/4012245201715200,+,Y^21*q_d^15*q_{d-1}^6
15,6,22,20688997160585369/334353766809600,+,Y^22*q_d^15*q_{d-1}^6
15,6,23,-1917907895664019/59440669655040,-,Y^23*q_d^15*q_{d-1}^6
15,6,24,15455310420179/11888133931008,+,Y^24*q_d^15*q_{d-1}^6
15,6,25,781044063485/1981355655168,+,Y^25*q_d^15*q_{d-1}^6
16,6,18,-823543/3981312,-,Y^18*q_d^16*q_{d-1}^6
16,6,19,-40353607/8957952,-,Y^19*q_d^16*q_{d-1}^6
16,6,20,2911224505/382205952,+,Y^20*q_d^16*q_{d-1}^6
16,6,21,806201655049/116095057920,+,Y^21*q_d^16*q_{d-1}^6
16,6,22,-46569059655982577/2674830134476800,-,Y^22*q_d^16*q_{d-1}^6
16,6,23,1261220516736341/178322008965120,+,Y^23*q_d^16*q_{d-1}^6
16,6,24,2041610038951/1981355655168,+,Y^24*q_d^16*q_{d-1}^6
16,6,25,-116662277837/247669456896,-,Y^25*q_d^16*q_{d-1}^6
16,6,26,-1977326743/1320903770112,-,Y^26*q_d^16*q_{d-1}^6
17,6,20,-5764801/23887872,-,Y^20*q_d^17*q_{d-1}^6
17,6,21,-547656095/573308928,-,Y^21*q_d^17*q_{d-1}^6
17,6,22,275182775735/123834728448,+,Y^22*q_d^17*q_{d-1}^6
17,6,23,-21601153236677/44580502241280,-,Y^23*q_d^17*q_{d-1}^6
17,6,24,-5291286010661/6604518850560,-,Y^24*q_d^17*q_{d-1}^6
17,6,25,21750594173/82556485632,+,Y^25*q_d^17*q_{d-1}^6
17,6,26,1977326743/330225942528,+,Y^26*q_d^17*q_{d-1}^6
18,6,22,-40353607/382205952,-,Y^22*q_d^18*q_{d-1}^6
18,6,23,-1008840175/20639121408,-,Y^23*q_d^18*q_{d-1}^6
18,6,24,12841365173147/59440669655040,+,Y^24*q_d^18*q_{d-1}^6
18,6,25,-132480891781/1981355655168,-,Y^25*q_d^18*q_{d-1}^6
18,6,26,-1977326743/220150628352,-,Y^26*q_d^18*q_{d-1}^6
19,6,24,-282475249/13759414272,-,Y^24*q_d^19*q_{d-1}^6
19,6,25,9886633715/1981355655168,+,Y^25*q_d^19*q_{d-1}^6
19,6,26,1977326743/330225942528,+,Y^26*q_d^19*q_{d-1}^6
20,6,26,-1977326743/1320903770112,-,Y^26*q_d^20*q_{d-1}^6
7,7,6,868/405,+,Y^6*q_d^7*q_{d-1}^7
7,7,7,-10948/729,-,Y^7*q_d^7*q_{d-1}^7
7,7,8,7182971/174960,+,Y^8*q_d^7*q_{d-1}^7
7,7,9,424371187/1036800,+,Y^9*q_d^7*q_{d-1}^7
7,7,10,-655967832257/268738560,-,Y^10*q_d^7*q_{d-1}^7
7,7,11,7160824553647/1612431360,+,Y^11*q_d^7*q_{d-1}^7
7,7,12,28781880214169/6449725440,+,Y^12*q_d^7*q_{d-1}^7
7,7,13,-1437540809567233/43535646720,-,Y^13*q_d^7*q_{d-1}^7
7,7,14,4608839312956228669/83588441702400,+,Y^14*q_d^7*q_{d-1}^7
7,7,15,-93692195061119569/3715041853440,-,Y^15*q_d^7*q_{d-1}^7
7,7,16,-508850535150744121/11145125560320,-,Y^16*q_d^7*q_{d-1}^7
7,7,17,616424996656422737/7430083706880,+,Y^17*q_d^7*q_{d-1}^7
7,7,18,-141516475265278163533/2674830134476800,-,Y^18*q_d^7*q_{d-1}^7
7,7,19,7700824118279705749/1069932053790720,+,Y^19*q_d^7*q_{d-1}^7
7,7,20,47282308631330491411/6419592322744320,+,Y^20*q_d^7*q_{d-1}^7
7,7,21,-1348014968258926429/475525357240320,-,Y^21*q_d^7*q_{d-1}^7
